id,text,lang,label,category,source,is_synthetic
647,"izi: тариф ұзартылды, 6478 тг есептен шығарылды",kk,safe,legitimate,synthetic_template_kz,1
648,Kaspi: код 721304. Ешкімге айтпаңыз.,kk,safe,legitimate,synthetic_template_kz,1
649,№772283 тапсырысыңыз Boxbery пунктіне жетті. 5 күн ішінде алыңыз,kk,safe,legitimate,synthetic_template_kz,1
650,"Қызметкерлеp қaжет, кесте еркін, күнделікті tөлем 35 000 тг. Telegram +7 734 548 30 59",kk,suspicious,grey_marketing,synthetic_template_kz,1
651,Бесплатная диагностика организма в нашей клинике. Запись на сегодня +7 762 523 75 40,ru,suspicious,grey_marketing,synthetic_template_kz,1
652,"izi: 24 ГБ және 108 минут қалды, 4.8 дейін",kk,safe,legitimate,synthetic_template_kz,1
653,Boxberry: жеткізу мекенжайы қате. Деректерді нақтылаңыз gov-kz.support,kk,scam,phishing,synthetic_template_kz,1
654,Beeline: SIM картаңыздың мерзімі бітуде. Тіркеуді ұзартыңыз kaspi-gold.site,kk,scam,phishing,synthetic_template_kz,1
655,"Beeline: тариф ұзартылды, 5702 тг есептен шығарылды",kk,safe,legitimate,synthetic_template_kz,1
656,Бесплатная диагностика организма в нашей клинике. Запись на сегодня +7 733 944 34 40,ru,suspicious,grey_marketing,synthetic_template_kz,1
657,Только сегодня! Скидка 74% на все товары в AliExpress. Успей до полуночи,ru,suspicious,grey_marketing,synthetic_template_kz,1
658,"Крипто-сигналы с точностью 90%. Первый месяц бесплатно, канал по ссылке в профиле",ru,suspicious,grey_marketing,synthetic_template_kz,1
659,Уведомление о штрaфе 22 800 тг за нарушение ПДД. Оплата со скидкой 50%: bonus-kz.click,ru,scam,fake_police,synthetic_template_kz,1
660,Сізді құттықтаймыз!,kk,scam,fake_prize,github_Yerassyl04_Spam-kazakh,0
661,Сізді бұрын-соңды болмаған жеңілдік күтеді!,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
662,Уведомление о штрафе 53 000 тг за нарушение ПДД. Оплата со скидкой 50%: enpf-vyplata . ru,ru,scam,fake_police,synthetic_template_kz,1
663,Анықтамасыз және кепілcіз 16 100 тг дейін қарыз мақұлданды. 5 минутта рәсімдеу: egov.kz,kk,suspicious,grey_marketing,synthetic_template_kz,1
664,eGov: ваша справка готова. Скачать в мобильном приложении или на kaspi.kz,ru,safe,legitimate,synthetic_template_kz,1
665,Спасибо за покупку! Чек доступен на tele2.kz,ru,safe,legitimate,synthetic_template_kz,1
666,Уведомление о штрафе 46 000 тг за нарушение ПДД. Оплата со скидкой 50%: halykbank.kz.verify.top,ru,scam,fake_police,synthetic_template_kz,1
667,Арнайы ұсыныс: 80% дейін төмендетілген баға!,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
668,eGov: анықтамаңыз дайын. Мобильді қосыmшадан жүkтеңіз,kk,safe,legitimate,synthetic_template_kz,1
669,"Activ: 3 ГБ және 145 минут қалды, 6.12 дейін",kk,safe,legitimate,synthetic_template_kz,1
670,"Сізге алаяқтар несие рәсімдеген. Істі Антифрод орталығы жүргізуде, оператор +7 713 274 70 81",kk,scam,fake_police,synthetic_template_kz,1
671,№732767  тапсырысыңыз  Казпочта пунктіне жетті. 5 күн ішінде алыңыз,kk,safe,legitimate,synthetic_template_kz,1
672,*9613  картаға  55 000 тг толықтырылды. Баланс 21 000 тг,kk,safe,legitimate,synthetic_template_kz,1
673,Kaspi Магазин: ваш товар продан. Для получения 50 600 тг перейдите halykbank.kz.verify.top,ru,scam,kaspi_scam,synthetic_template_kz,1
674,ЖҚЕ бұзғаны үшін 6 000 000 тг айыппұл. 50% жеңілдікпен төлеу: kaspi-bonus.top,kk,scam,fake_police,synthetic_template_kz,1
675,Сіздің жаңа сабағыңызға дайындық жасау керек.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
676,"Встеча группы SE-2429 в 11:00, корпус 4",ru,safe,legitimate,synthetic_template_kz,1
677,Курсы трейдинга. Первое занятие бесплатно. Запись +7 732 672 25 90 !!!,ru,suspicious,grey_marketing,synthetic_template_kz,1
678,Только сегодня! Скидка 72% на все товары в Kaspi Магазин. Успей до полуночи,ru,suspicious,grey_marketing,synthetic_template_kz,1
679,№59881 іс бойынша сотқа шақыру. Іс материалдары: bonus-kz.click,kk,scam,fake_police,synthetic_template_kz,1
680,Поздравляем! Вы выиграли 1 000 000 тг в розыгрыше Bank RBK. Забрать приз: forte-cabinet.pro,ru,scam,fake_prize,synthetic_template_kz,1
681,Одобрен займ до 56 400 тг без справок и залога. Оформить за 5 минут: halykbank.kz,ru,suspicious,grey_marketing,synthetic_template_kz,1
682,Kaspi: код 907294. Ешкімге айтпаңыз.,kk,safe,legitimate,synthetic_template_kz,1
683,Обновление базы ЕНПФ. Вам начислена выплата 36 000 тг. Получить: kaspi.kz.secure-login.cc,ru,scam,phishing,synthetic_template_kz,1
684,"Bereke Bank: покупка 85 700 тг, карtа *9320. Доступно 5 000 000 тг",ru,safe,legitimate,synthetic_template_kz,1
685,№951174 тапсырысыңыз Казпочта пунктіне жетті. 5 күн ішінде алыңыз,kk,safe,legitimate,synthetic_template_kz,1
686,Только ceгодня! Скидка 80% на все товары в AliExpress. Успeй до полуночи,ru,suspicious,grey_marketing,synthetic_template_kz,1
687,Ваш номер участвует в перерасчете пенсии. Заполните форму wb-kz-prize . shop до конца недели,ru,scam,phishing,synthetic_template_kz,1
688,"Kaspi Gold: код 306174. Никому не сообщайте. Если это не вы, звоните +7 770 755 25 55",ru,scam,kaspi_scam,synthetic_template_kz,1
689,Сіздің сабағыңыз уақытында басталады.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
690,"Tele2: тариф ұзартылды, 4252 тг есeптен шығaрылды",kk,safe,legitimate,synthetic_template_kz,1
691,Kaspi Gold: код 797962. Ешкімге айтпаңыз. Егер бұл сіз болмасаңыз +7 757 619 49 57 нөміріне қоңырау шалыңыз,kk,scam,kaspi_scam,synthetic_template_kz,1
692,Заработок из дома от 58 900 тг в неделю. Пишите в WhatsApp +7 734 434 73 81,ru,suspicious,grey_marketing,synthetic_template_kz,1
693,Вам пришло защищенное сообщение от eGov. Прочитать: halykbank.kz.verify.top,ru,scam,phishing,synthetic_template_kz,1
694,КНБ РК. Наложен арест на счета. Снять ограничение в течение 24 часов: wb-kz-prize . shop,ru,scam,fake_police,synthetic_template_kz,1
695,"Мәдина, сізге 73 300 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
696,Сізге 45 200 тг сомасына Kaspi Bonus 7% түсті. Белсендіру kaspi-gold.site,kk,scam,kaspi_scam,synthetic_template_kz,1
697,ІІМ. Шоттарыңызға тыйым салынды. Шектеуді 23:59-ға дейін алу: bonus-kz.click,kk,scam,fake_police,synthetic_template_kz,1
698,Еске сaлу: оқу ақысын 7.7 дейін төлеу қажет. Сома 4 000 000 tг,kk,safe,legitimate,synthetic_template_kz,1
699,"SE-2429 тобының жиналысы 14:00-де, 1 корпус",kk,safe,legitimate,synthetic_template_kz,1
700,"Eurasian Bank: покупка 14 400 тг, карта *8152. Доступно 89 000 тг",ru,safe,legitimate,synthetic_template_kz,1
701,OTBASY BANK. СПИСАНИЕ 6 000 000 ТГ ОДОБРЕНО. ОТМЕНИТЬ ОПЕРАЦИЮ: EGOV-KZ.ONLINE,ru,scam,fake_bank,synthetic_template_kz,1
702,Ваш код подтверждения для входа: 532281,ru,safe,legitimate,synthetic_template_kz,1
703,Activ: остаток 30 ГБ и 585 минут до 10.7,ru,safe,legitimate,synthetic_template_kz,1
704,"Несие бойынша сақтандыруды қайтару. Өтемақы тиесілі ме, тексеріңіз: +7 730 539 94 46",kk,suspicious,grey_marketing,synthetic_template_kz,1
705,Национальный Банк РК: на ваше имя заведено производство. Явитесь или ознакомьтесь kaspi.kz.secure-login.cc,ru,scam,fake_police,synthetic_template_kz,1
706,Ваш номер участвует в перерасчете пенсии. Заполните форму kz-vyigrysh.net до конца недели,ru,scam,phishing,synthetic_template_kz,1
707,"Сізді сауалнамаға қатысуға шақырамыз, жүлде ұтып алыңыз!",kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
708,Ваш код подтвеpждения для вхoда: 532018,ru,safe,legitimate,synthetic_template_kz,1
709,"Tele2: тариф продлен, списано 2884 тг. Следующее списание 28.8",ru,safe,legitimate,synthetic_template_kz,1
710,"Мама, я задержуcь, бyду примeрно к 18 часам",ru,safe,legitimate,synthetic_template_kz,1
711,Пополнение 73 000 тг на карту *4329. Баланс 15 000 тг,ru,safe,legitimate,synthetic_template_kz,1
712,Kaspi Gold: код 247174. Ешкімге айтпаңыз. Егер бұл сіз болмасаңыз +7 789 747 35 35 нөміріне қоңырау шалыңыз,kk,scam,kaspi_scam,synthetic_template_kz,1
713,"Здравствуйте, Гульнара! Напоминаем о записи к врачу завтра в 16:00",ru,safe,legitimate,synthetic_template_kz,1
714,"Бағдарламалау сабағы 18:00-ге ауыстырылды, 392 аудитория",kk,safe,legitimate,synthetic_template_kz,1
715,Altel: остаток 28 ГБ и 144 минут до 5.6,ru,safe,legitimate,synthetic_template_kz,1
716,Тек бүгін! Temu дүкенінде барлық тауарға 39% жеңілдік. Түн ортасына дейін үлгеріңіз,kk,suspicious,grey_marketing,synthetic_template_kz,1
717,Еске сaлу: оқу ақысын 4.4 дейін төлеу қажет. Сoма 38 000 тг,kk,safe,legitimate,synthetic_template_kz,1
718,Бесплатная диагностика организма в нашей клинике. Запись на сегодня +7 749 810 36 11,ru,suspicious,grey_marketing,synthetic_template_kz,1
719,"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз enpf-vyplata.ru",kk,scam,kaspi_scam,synthetic_template_kz,1
